"Row.names","Connectivity","PValue","pert_id","pert_iname","pert_type","cell_id","pert_idose","pert_itime","distil_id"
"AML001_HL60_24H:BRD-K26684619:10",-0.42104,0.942158516191762,"BRD-K26684619","BRD-K26684619","trt_cp","HL60","10 µM","24 h","AML001_HL60_24H_X1_F1B10:I01|AML001_HL60_24H_X1_F1B10:I13|AML001_HL60_24H_X2_F1B10:I01|AML001_HL60_24H_X2_F1B10:I13|AML001_HL60_24H_X3_F1B10:I01|AML001_HL60_24H_X3_F1B10:I13"
"AML001_HL60_6H:BRD-K41790758:1.11111",-0.420545,0.553594446671249,"BRD-K41790758","BRD-K41790758","trt_cp","HL60","1 µM","6 h","AML001_HL60_6H_X1_F1B10:H07|AML001_HL60_6H_X1_F1B10:H19|AML001_HL60_6H_X2_B11:H07|AML001_HL60_6H_X2_B11:H19|AML001_HL60_6H_X3_F1B10:H07|AML001_HL60_6H_X3_F1B10:H19"
"AML001_HL60_6H:BRD-K80368509:0.37037",-0.408355,0.876765876201169,"BRD-K80368509","BRD-K80368509","trt_cp","HL60","500 nM","6 h","AML001_HL60_6H_X1_F1B10:N08|AML001_HL60_6H_X1_F1B10:N20|AML001_HL60_6H_X2_B11:N08|AML001_HL60_6H_X2_B11:N20|AML001_HL60_6H_X3_F1B10:N08|AML001_HL60_6H_X3_F1B10:N20"
"AML001_HL60_6H:BRD-K26684619:3.33333",-0.40081,0.918814788476451,"BRD-K26684619","BRD-K26684619","trt_cp","HL60","3 µM","6 h","AML001_HL60_6H_X1_F1B10:I02|AML001_HL60_6H_X1_F1B10:I14|AML001_HL60_6H_X2_B11:I02|AML001_HL60_6H_X2_B11:I14|AML001_HL60_6H_X3_F1B10:I02|AML001_HL60_6H_X3_F1B10:I14"
"AML001_HL60_24H:B05",0,1,"DMSO","DMSO","ctl_vehicle","HL60","0.1 %","24 h","AML001_HL60_24H_X1_F1B10:B05"
"AML001_HL60_24H:B06",0,1,"DMSO","DMSO","ctl_vehicle","HL60","0.1 %","24 h","AML001_HL60_24H_X1_F1B10:B06|AML001_HL60_24H_X3_F1B10:B06"
"AML001_HL60_24H:B17",0,1,"DMSO","DMSO","ctl_vehicle","HL60","0.1 %","24 h","AML001_HL60_24H_X2_F1B10:B17"
"AML001_HL60_24H:BRD-A03772856:0.37037",0,1,"BRD-A03772856","BRD-A03772856","trt_cp","HL60","500 nM","24 h","AML001_HL60_24H_X1_F1B10:J04|AML001_HL60_24H_X1_F1B10:J16|AML001_HL60_24H_X2_F1B10:J04|AML001_HL60_24H_X2_F1B10:J16|AML001_HL60_24H_X3_F1B10:J04|AML001_HL60_24H_X3_F1B10:J16"
"AML001_HL60_24H:BRD-A03772856:10",0,1,"BRD-A03772856","BRD-A03772856","trt_cp","HL60","10 µM","24 h","AML001_HL60_24H_X1_F1B10:I03|AML001_HL60_24H_X1_F1B10:I15|AML001_HL60_24H_X2_F1B10:I03|AML001_HL60_24H_X2_F1B10:I15|AML001_HL60_24H_X3_F1B10:I03|AML001_HL60_24H_X3_F1B10:I15"
"AML001_HL60_24H:BRD-A03772856:3.33333",0,1,"BRD-A03772856","BRD-A03772856","trt_cp","HL60","3 µM","24 h","AML001_HL60_24H_X1_F1B10:I04|AML001_HL60_24H_X1_F1B10:I16|AML001_HL60_24H_X2_F1B10:I04|AML001_HL60_24H_X2_F1B10:I16|AML001_HL60_24H_X3_F1B10:I04|AML001_HL60_24H_X3_F1B10:I16"
"AML001_HL60_24H:BRD-A19037878:0.37037",0,1,"BRD-A19037878","trichostatin-a","trt_cp","HL60","500 nM","24 h","AML001_HL60_24H_X1_F1B10:F06|AML001_HL60_24H_X1_F1B10:F18|AML001_HL60_24H_X2_F1B10:F18|AML001_HL60_24H_X3_F1B10:F06|AML001_HL60_24H_X3_F1B10:F18"
"AML001_HL60_24H:BRD-A19037878:1.11111",0,1,"BRD-A19037878","trichostatin-a","trt_cp","HL60","1 µM","24 h","AML001_HL60_24H_X1_F1B10:F05|AML001_HL60_24H_X1_F1B10:F17|AML001_HL60_24H_X2_F1B10:F17|AML001_HL60_24H_X3_F1B10:F05|AML001_HL60_24H_X3_F1B10:F17"
"AML001_HL60_24H:BRD-A19037878:10",0,1,"BRD-A19037878","trichostatin-a","trt_cp","HL60","10 µM","24 h","AML001_HL60_24H_X1_F1B10:E17|AML001_HL60_24H_X2_F1B10:E05|AML001_HL60_24H_X3_F1B10:E05|AML001_HL60_24H_X3_F1B10:E17"
"AML001_HL60_24H:BRD-A19037878:3.33333",0,1,"BRD-A19037878","trichostatin-a","trt_cp","HL60","3 µM","24 h","AML001_HL60_24H_X1_F1B10:E06|AML001_HL60_24H_X1_F1B10:E18|AML001_HL60_24H_X2_F1B10:E18|AML001_HL60_24H_X3_F1B10:E06|AML001_HL60_24H_X3_F1B10:E18"
"AML001_HL60_24H:BRD-A19500257:10",0,1,"BRD-A19500257","geldanamycin","trt_cp","HL60","10 µM","24 h","AML001_HL60_24H_X1_F1B10:K03|AML001_HL60_24H_X1_F1B10:K15|AML001_HL60_24H_X2_F1B10:K15|AML001_HL60_24H_X3_F1B10:K03|AML001_HL60_24H_X3_F1B10:K15"
"AML001_HL60_24H:BRD-A34037822:1.11111",0,1,"BRD-A34037822","KUC107191N","trt_cp","HL60","1 µM","24 h","AML001_HL60_24H_X1_F1B10:N05|AML001_HL60_24H_X1_F1B10:N17|AML001_HL60_24H_X2_F1B10:N05|AML001_HL60_24H_X2_F1B10:N17|AML001_HL60_24H_X3_F1B10:N05|AML001_HL60_24H_X3_F1B10:N17"
"AML001_HL60_24H:BRD-A34037822:3.33333",0,1,"BRD-A34037822","KUC107191N","trt_cp","HL60","3 µM","24 h","AML001_HL60_24H_X1_F1B10:M06|AML001_HL60_24H_X1_F1B10:M18|AML001_HL60_24H_X2_F1B10:M06|AML001_HL60_24H_X3_F1B10:M06|AML001_HL60_24H_X3_F1B10:M18"
"AML001_HL60_24H:BRD-A35207501:0.37037",0,1,"BRD-A35207501","BRD-A35207501","trt_cp","HL60","500 nM","24 h","AML001_HL60_24H_X1_F1B10:H04|AML001_HL60_24H_X1_F1B10:H16|AML001_HL60_24H_X2_F1B10:H04|AML001_HL60_24H_X2_F1B10:H16|AML001_HL60_24H_X3_F1B10:H04"
"AML001_HL60_24H:BRD-A35207501:1.11111",0,1,"BRD-A35207501","BRD-A35207501","trt_cp","HL60","1 µM","24 h","AML001_HL60_24H_X1_F1B10:H03|AML001_HL60_24H_X1_F1B10:H15|AML001_HL60_24H_X2_F1B10:H03|AML001_HL60_24H_X3_F1B10:H03|AML001_HL60_24H_X3_F1B10:H15"
"AML001_HL60_24H:BRD-A35207501:3.33333",0,1,"BRD-A35207501","BRD-A35207501","trt_cp","HL60","3 µM","24 h","AML001_HL60_24H_X1_F1B10:G04|AML001_HL60_24H_X1_F1B10:G16|AML001_HL60_24H_X2_F1B10:G04|AML001_HL60_24H_X2_F1B10:G16|AML001_HL60_24H_X3_F1B10:G04|AML001_HL60_24H_X3_F1B10:G16"
"AML001_HL60_24H:BRD-A45664787:0.37037",0,1,"BRD-A45664787","iloprost","trt_cp","HL60","500 nM","24 h","AML001_HL60_24H_X1_F1B10:J24|AML001_HL60_24H_X1_F1B10:L10|AML001_HL60_24H_X1_F1B10:L22|AML001_HL60_24H_X2_F1B10:J12|AML001_HL60_24H_X2_F1B10:J24|AML001_HL60_24H_X2_F1B10:L10|AML001_HL60_24H_X2_F1B10:L22|AML001_HL60_24H_X3_F1B10:J12|AML001_HL60_24H_X3_F1B10:J24|AML001_HL60_24H_X3_F1B10:L10|AML001_HL60_24H_X3_F1B10:L22"
"AML001_HL60_24H:BRD-A45664787:10",0,1,"BRD-A45664787","iloprost","trt_cp","HL60","10 µM","24 h","AML001_HL60_24H_X1_F1B10:I23|AML001_HL60_24H_X1_F1B10:K09|AML001_HL60_24H_X1_F1B10:K21|AML001_HL60_24H_X2_F1B10:I11|AML001_HL60_24H_X2_F1B10:I23|AML001_HL60_24H_X2_F1B10:K09|AML001_HL60_24H_X2_F1B10:K21|AML001_HL60_24H_X3_F1B10:I11|AML001_HL60_24H_X3_F1B10:I23|AML001_HL60_24H_X3_F1B10:K09|AML001_HL60_24H_X3_F1B10:K21"
"AML001_HL60_24H:BRD-A72498772:10",0,1,"BRD-A72498772","BRD-A72498772","trt_cp","HL60","10 µM","24 h","AML001_HL60_24H_X1_F1B10:K23|AML001_HL60_24H_X2_F1B10:K11|AML001_HL60_24H_X2_F1B10:K23|AML001_HL60_24H_X3_F1B10:K11|AML001_HL60_24H_X3_F1B10:K23"
"AML001_HL60_24H:BRD-A72498772:3.33333",0,1,"BRD-A72498772","BRD-A72498772","trt_cp","HL60","3 µM","24 h","AML001_HL60_24H_X1_F1B10:K12|AML001_HL60_24H_X2_F1B10:K12|AML001_HL60_24H_X3_F1B10:K12|AML001_HL60_24H_X3_F1B10:K24"
"AML001_HL60_24H:BRD-A72796238:10",0,1,"BRD-A72796238","BRD-A72796238","trt_cp","HL60","10 µM","24 h","AML001_HL60_24H_X1_F1B10:G05|AML001_HL60_24H_X1_F1B10:G17|AML001_HL60_24H_X2_F1B10:G05|AML001_HL60_24H_X2_F1B10:G17|AML001_HL60_24H_X3_F1B10:G05|AML001_HL60_24H_X3_F1B10:G17"
"AML001_HL60_24H:BRD-A72796238:3.33333",0,1,"BRD-A72796238","BRD-A72796238","trt_cp","HL60","3 µM","24 h","AML001_HL60_24H_X1_F1B10:G06|AML001_HL60_24H_X1_F1B10:G18|AML001_HL60_24H_X2_F1B10:G06|AML001_HL60_24H_X2_F1B10:G18|AML001_HL60_24H_X3_F1B10:G06|AML001_HL60_24H_X3_F1B10:G18"
"AML001_HL60_24H:BRD-A73513677:0.37037",0,1,"BRD-A73513677","BRD-A73513677","trt_cp","HL60","500 nM","24 h","AML001_HL60_24H_X1_F1B10:N02|AML001_HL60_24H_X1_F1B10:N14|AML001_HL60_24H_X2_F1B10:N02|AML001_HL60_24H_X2_F1B10:N14|AML001_HL60_24H_X3_F1B10:N02|AML001_HL60_24H_X3_F1B10:N14"
"AML001_HL60_24H:BRD-A73558769:1.11111",0,1,"BRD-A73558769","BRD-A73558769","trt_cp","HL60","1 µM","24 h","AML001_HL60_24H_X1_F1B10:B11|AML001_HL60_24H_X1_F1B10:B23|AML001_HL60_24H_X2_F1B10:B11|AML001_HL60_24H_X2_F1B10:B23|AML001_HL60_24H_X3_F1B10:B11|AML001_HL60_24H_X3_F1B10:B23"
"AML001_HL60_24H:BRD-A73558769:10",0,1,"BRD-A73558769","BRD-A73558769","trt_cp","HL60","10 µM","24 h","AML001_HL60_24H_X1_F1B10:A11|AML001_HL60_24H_X1_F1B10:A23|AML001_HL60_24H_X2_F1B10:A11|AML001_HL60_24H_X2_F1B10:A23|AML001_HL60_24H_X3_F1B10:A11|AML001_HL60_24H_X3_F1B10:A23"
"AML001_HL60_24H:BRD-A73558769:3.33333",0,1,"BRD-A73558769","BRD-A73558769","trt_cp","HL60","3 µM","24 h","AML001_HL60_24H_X1_F1B10:A12|AML001_HL60_24H_X1_F1B10:A24|AML001_HL60_24H_X2_F1B10:A12|AML001_HL60_24H_X2_F1B10:A24|AML001_HL60_24H_X3_F1B10:A12|AML001_HL60_24H_X3_F1B10:A24"
"AML001_HL60_24H:BRD-A74382794:0.37037",0,1,"BRD-A74382794","BRD-A74382794","trt_cp","HL60","500 nM","24 h","AML001_HL60_24H_X1_F1B10:L06|AML001_HL60_24H_X1_F1B10:L18|AML001_HL60_24H_X2_F1B10:L06|AML001_HL60_24H_X2_F1B10:L18|AML001_HL60_24H_X3_F1B10:L06|AML001_HL60_24H_X3_F1B10:L18"
"AML001_HL60_24H:BRD-A74382794:3.33333",0,1,"BRD-A74382794","BRD-A74382794","trt_cp","HL60","3 µM","24 h","AML001_HL60_24H_X1_F1B10:K06|AML001_HL60_24H_X1_F1B10:K18|AML001_HL60_24H_X2_F1B10:K06|AML001_HL60_24H_X2_F1B10:K18|AML001_HL60_24H_X3_F1B10:K06|AML001_HL60_24H_X3_F1B10:K18"
"AML001_HL60_24H:BRD-A75409952:0.37037",0,1,"BRD-A75409952","wortmannin","trt_cp","HL60","500 nM","24 h","AML001_HL60_24H_X1_F1B10:N10|AML001_HL60_24H_X1_F1B10:N22|AML001_HL60_24H_X2_F1B10:N10|AML001_HL60_24H_X2_F1B10:N22|AML001_HL60_24H_X3_F1B10:N10|AML001_HL60_24H_X3_F1B10:N22"
"AML001_HL60_24H:BRD-A75409952:1.11111",0,1,"BRD-A75409952","wortmannin","trt_cp","HL60","1 µM","24 h","AML001_HL60_24H_X1_F1B10:N09|AML001_HL60_24H_X1_F1B10:N21|AML001_HL60_24H_X2_F1B10:N09|AML001_HL60_24H_X2_F1B10:N21|AML001_HL60_24H_X3_F1B10:N09|AML001_HL60_24H_X3_F1B10:N21"
"AML001_HL60_24H:BRD-A75409952:10",0,1,"BRD-A75409952","wortmannin","trt_cp","HL60","10 µM","24 h","AML001_HL60_24H_X1_F1B10:M21|AML001_HL60_24H_X2_F1B10:M09|AML001_HL60_24H_X2_F1B10:M21|AML001_HL60_24H_X3_F1B10:M21"
"AML001_HL60_24H:BRD-A75409952:3.33333",0,1,"BRD-A75409952","wortmannin","trt_cp","HL60","3 µM","24 h","AML001_HL60_24H_X1_F1B10:M10|AML001_HL60_24H_X1_F1B10:M22|AML001_HL60_24H_X2_F1B10:M10|AML001_HL60_24H_X2_F1B10:M22|AML001_HL60_24H_X3_F1B10:M10|AML001_HL60_24H_X3_F1B10:M22"
"AML001_HL60_24H:BRD-A95504714:1.11111",0,1,"BRD-A95504714","BRD-A95504714","trt_cp","HL60","1 µM","24 h","AML001_HL60_24H_X1_F1B10:P09|AML001_HL60_24H_X1_F1B10:P21|AML001_HL60_24H_X2_F1B10:P09|AML001_HL60_24H_X2_F1B10:P21|AML001_HL60_24H_X3_F1B10:P21"
"AML001_HL60_24H:BRD-A95504714:10",0,1,"BRD-A95504714","BRD-A95504714","trt_cp","HL60","10 µM","24 h","AML001_HL60_24H_X1_F1B10:O09|AML001_HL60_24H_X1_F1B10:O21|AML001_HL60_24H_X2_F1B10:O09|AML001_HL60_24H_X2_F1B10:O21|AML001_HL60_24H_X3_F1B10:O09|AML001_HL60_24H_X3_F1B10:O21"
"AML001_HL60_24H:BRD-A95504714:3.33333",0,1,"BRD-A95504714","BRD-A95504714","trt_cp","HL60","3 µM","24 h","AML001_HL60_24H_X1_F1B10:O10|AML001_HL60_24H_X2_F1B10:O10|AML001_HL60_24H_X2_F1B10:O22|AML001_HL60_24H_X3_F1B10:O10|AML001_HL60_24H_X3_F1B10:O22"
"AML001_HL60_24H:BRD-K03439359:0.37037",0,1,"BRD-K03439359","BRD-K03439359","trt_cp","HL60","500 nM","24 h","AML001_HL60_24H_X1_F1B10:D02|AML001_HL60_24H_X1_F1B10:D14|AML001_HL60_24H_X2_F1B10:D02|AML001_HL60_24H_X2_F1B10:D14|AML001_HL60_24H_X3_F1B10:D02|AML001_HL60_24H_X3_F1B10:D14"
"AML001_HL60_24H:BRD-K03439359:1.11111",0,1,"BRD-K03439359","BRD-K03439359","trt_cp","HL60","1 µM","24 h","AML001_HL60_24H_X1_F1B10:D01|AML001_HL60_24H_X1_F1B10:D13|AML001_HL60_24H_X2_F1B10:D01|AML001_HL60_24H_X2_F1B10:D13|AML001_HL60_24H_X3_F1B10:D01|AML001_HL60_24H_X3_F1B10:D13"
"AML001_HL60_24H:BRD-K03439359:3.33333",0,1,"BRD-K03439359","BRD-K03439359","trt_cp","HL60","3 µM","24 h","AML001_HL60_24H_X1_F1B10:C02|AML001_HL60_24H_X1_F1B10:C14|AML001_HL60_24H_X2_F1B10:C02|AML001_HL60_24H_X2_F1B10:C14|AML001_HL60_24H_X3_F1B10:C02|AML001_HL60_24H_X3_F1B10:C14"
"AML001_HL60_24H:BRD-K04986062:1.11111",0,1,"BRD-K04986062","BRD-K04986062","trt_cp","HL60","1 µM","24 h","AML001_HL60_24H_X1_F1B10:H01|AML001_HL60_24H_X1_F1B10:H13|AML001_HL60_24H_X2_F1B10:H01|AML001_HL60_24H_X2_F1B10:H13|AML001_HL60_24H_X3_F1B10:H01|AML001_HL60_24H_X3_F1B10:H13"
"AML001_HL60_24H:BRD-K04986062:10",0,1,"BRD-K04986062","BRD-K04986062","trt_cp","HL60","10 µM","24 h","AML001_HL60_24H_X1_F1B10:G01|AML001_HL60_24H_X1_F1B10:G13|AML001_HL60_24H_X2_F1B10:G01|AML001_HL60_24H_X2_F1B10:G13|AML001_HL60_24H_X3_F1B10:G01|AML001_HL60_24H_X3_F1B10:G13"
"AML001_HL60_24H:BRD-K04986062:3.33333",0,1,"BRD-K04986062","BRD-K04986062","trt_cp","HL60","3 µM","24 h","AML001_HL60_24H_X1_F1B10:G02|AML001_HL60_24H_X1_F1B10:G14|AML001_HL60_24H_X2_F1B10:G02|AML001_HL60_24H_X2_F1B10:G14|AML001_HL60_24H_X3_F1B10:G02|AML001_HL60_24H_X3_F1B10:G14"
"AML001_HL60_24H:BRD-K05456756:0.37037",0,1,"BRD-K05456756","BRD-K05456756","trt_cp","HL60","500 nM","24 h","AML001_HL60_24H_X1_F1B10:B10|AML001_HL60_24H_X1_F1B10:B22|AML001_HL60_24H_X2_F1B10:B10|AML001_HL60_24H_X2_F1B10:B22|AML001_HL60_24H_X3_F1B10:B10|AML001_HL60_24H_X3_F1B10:B22"
"AML001_HL60_24H:BRD-K05456756:1.11111",0,1,"BRD-K05456756","BRD-K05456756","trt_cp","HL60","1 µM","24 h","AML001_HL60_24H_X1_F1B10:B09|AML001_HL60_24H_X1_F1B10:B21|AML001_HL60_24H_X2_F1B10:B09|AML001_HL60_24H_X2_F1B10:B21|AML001_HL60_24H_X3_F1B10:B09|AML001_HL60_24H_X3_F1B10:B21"
"AML001_HL60_24H:BRD-K05456756:10",0,1,"BRD-K05456756","BRD-K05456756","trt_cp","HL60","10 µM","24 h","AML001_HL60_24H_X1_F1B10:A09|AML001_HL60_24H_X1_F1B10:A21|AML001_HL60_24H_X2_F1B10:A09|AML001_HL60_24H_X2_F1B10:A21|AML001_HL60_24H_X3_F1B10:A09|AML001_HL60_24H_X3_F1B10:A21"
"AML001_HL60_24H:BRD-K05456756:3.33333",0,1,"BRD-K05456756","BRD-K05456756","trt_cp","HL60","3 µM","24 h","AML001_HL60_24H_X1_F1B10:A10|AML001_HL60_24H_X1_F1B10:A22|AML001_HL60_24H_X2_F1B10:A10|AML001_HL60_24H_X2_F1B10:A22|AML001_HL60_24H_X3_F1B10:A10|AML001_HL60_24H_X3_F1B10:A22"
"AML001_HL60_24H:BRD-K13077924:1.11111",0,1,"BRD-K13077924","BRD-K13077924","trt_cp","HL60","1 µM","24 h","AML001_HL60_24H_X1_F1B10:D09|AML001_HL60_24H_X1_F1B10:D21|AML001_HL60_24H_X2_F1B10:D09|AML001_HL60_24H_X2_F1B10:D21|AML001_HL60_24H_X3_F1B10:D09|AML001_HL60_24H_X3_F1B10:D21"
"AML001_HL60_24H:BRD-K13077924:3.33333",0,1,"BRD-K13077924","BRD-K13077924","trt_cp","HL60","3 µM","24 h","AML001_HL60_24H_X1_F1B10:C10|AML001_HL60_24H_X1_F1B10:C22|AML001_HL60_24H_X2_F1B10:C10|AML001_HL60_24H_X2_F1B10:C22|AML001_HL60_24H_X3_F1B10:C10|AML001_HL60_24H_X3_F1B10:C22"
"AML001_HL60_24H:BRD-K19706299:10",0,1,"BRD-K19706299","MRE-269","trt_cp","HL60","10 µM","24 h","AML001_HL60_24H_X1_F1B10:E11|AML001_HL60_24H_X1_F1B10:E23|AML001_HL60_24H_X2_F1B10:E11|AML001_HL60_24H_X2_F1B10:E23|AML001_HL60_24H_X3_F1B10:E11|AML001_HL60_24H_X3_F1B10:E23"
"AML001_HL60_24H:BRD-K19706299:3.33333",0,1,"BRD-K19706299","MRE-269","trt_cp","HL60","3 µM","24 h","AML001_HL60_24H_X1_F1B10:E12|AML001_HL60_24H_X1_F1B10:E24|AML001_HL60_24H_X2_F1B10:E12|AML001_HL60_24H_X2_F1B10:E24|AML001_HL60_24H_X3_F1B10:E12|AML001_HL60_24H_X3_F1B10:E24"
"AML001_HL60_24H:BRD-K21918725:0.37037",0,1,"BRD-K21918725","BRD-K21918725","trt_cp","HL60","500 nM","24 h","AML001_HL60_24H_X1_F1B10:N12|AML001_HL60_24H_X1_F1B10:N24|AML001_HL60_24H_X2_F1B10:N12|AML001_HL60_24H_X2_F1B10:N24|AML001_HL60_24H_X3_F1B10:N12|AML001_HL60_24H_X3_F1B10:N24"
"AML001_HL60_24H:BRD-K21918725:10",0,1,"BRD-K21918725","BRD-K21918725","trt_cp","HL60","10 µM","24 h","AML001_HL60_24H_X1_F1B10:M11|AML001_HL60_24H_X1_F1B10:M23|AML001_HL60_24H_X2_F1B10:M11|AML001_HL60_24H_X2_F1B10:M23|AML001_HL60_24H_X3_F1B10:M11|AML001_HL60_24H_X3_F1B10:M23"
"AML001_HL60_24H:BRD-K23623013:0.37037",0,1,"BRD-K23623013","UTMB-00042","trt_cp","HL60","500 nM","24 h","AML001_HL60_24H_X1_F1B10:N04|AML001_HL60_24H_X1_F1B10:N16|AML001_HL60_24H_X2_F1B10:N04|AML001_HL60_24H_X2_F1B10:N16|AML001_HL60_24H_X3_F1B10:N04|AML001_HL60_24H_X3_F1B10:N16"
"AML001_HL60_24H:BRD-K23623013:3.33333",0,1,"BRD-K23623013","UTMB-00042","trt_cp","HL60","3 µM","24 h","AML001_HL60_24H_X1_F1B10:M04|AML001_HL60_24H_X1_F1B10:M16|AML001_HL60_24H_X2_F1B10:M04|AML001_HL60_24H_X2_F1B10:M16|AML001_HL60_24H_X3_F1B10:M04|AML001_HL60_24H_X3_F1B10:M16"
"AML001_HL60_24H:BRD-K26684619:0.37037",0,1,"BRD-K26684619","BRD-K26684619","trt_cp","HL60","500 nM","24 h","AML001_HL60_24H_X1_F1B10:J02|AML001_HL60_24H_X1_F1B10:J14|AML001_HL60_24H_X2_F1B10:J02|AML001_HL60_24H_X2_F1B10:J14|AML001_HL60_24H_X3_F1B10:J02|AML001_HL60_24H_X3_F1B10:J14"
"AML001_HL60_24H:BRD-K26684619:1.11111",0,1,"BRD-K26684619","BRD-K26684619","trt_cp","HL60","1 µM","24 h","AML001_HL60_24H_X1_F1B10:J01|AML001_HL60_24H_X1_F1B10:J13|AML001_HL60_24H_X2_F1B10:J01|AML001_HL60_24H_X2_F1B10:J13|AML001_HL60_24H_X3_F1B10:J01|AML001_HL60_24H_X3_F1B10:J13"
"AML001_HL60_24H:BRD-K26684619:3.33333",0,1,"BRD-K26684619","BRD-K26684619","trt_cp","HL60","3 µM","24 h","AML001_HL60_24H_X1_F1B10:I02|AML001_HL60_24H_X1_F1B10:I14|AML001_HL60_24H_X2_F1B10:I02|AML001_HL60_24H_X2_F1B10:I14|AML001_HL60_24H_X3_F1B10:I02|AML001_HL60_24H_X3_F1B10:I14"
"AML001_HL60_24H:BRD-K27316855:0.37037",0,1,"BRD-K27316855","calcitriol","trt_cp","HL60","500 nM","24 h","AML001_HL60_24H_X1_F1B10:J10|AML001_HL60_24H_X1_F1B10:J22|AML001_HL60_24H_X2_F1B10:J10|AML001_HL60_24H_X2_F1B10:J22|AML001_HL60_24H_X3_F1B10:J10|AML001_HL60_24H_X3_F1B10:J22"
"AML001_HL60_24H:BRD-K27316855:1.11111",0,1,"BRD-K27316855","calcitriol","trt_cp","HL60","1 µM","24 h","AML001_HL60_24H_X1_F1B10:J09|AML001_HL60_24H_X1_F1B10:J21|AML001_HL60_24H_X2_F1B10:J09|AML001_HL60_24H_X2_F1B10:J21|AML001_HL60_24H_X3_F1B10:J09|AML001_HL60_24H_X3_F1B10:J21"
"AML001_HL60_24H:BRD-K27316855:10",0,1,"BRD-K27316855","calcitriol","trt_cp","HL60","10 µM","24 h","AML001_HL60_24H_X1_F1B10:I09|AML001_HL60_24H_X1_F1B10:I21|AML001_HL60_24H_X2_F1B10:I09|AML001_HL60_24H_X2_F1B10:I21|AML001_HL60_24H_X3_F1B10:I09|AML001_HL60_24H_X3_F1B10:I21"
"AML001_HL60_24H:BRD-K27316855:3.33333",0,1,"BRD-K27316855","calcitriol","trt_cp","HL60","3 µM","24 h","AML001_HL60_24H_X1_F1B10:I10|AML001_HL60_24H_X1_F1B10:I22|AML001_HL60_24H_X2_F1B10:I10|AML001_HL60_24H_X2_F1B10:I22|AML001_HL60_24H_X3_F1B10:I10|AML001_HL60_24H_X3_F1B10:I22"
"AML001_HL60_24H:BRD-K27499107:0.37037",0,1,"BRD-K27499107","carbacyclin","trt_cp","HL60","500 nM","24 h","AML001_HL60_24H_X1_F1B10:F04|AML001_HL60_24H_X1_F1B10:F08|AML001_HL60_24H_X1_F1B10:F16|AML001_HL60_24H_X1_F1B10:F20|AML001_HL60_24H_X2_F1B10:F04|AML001_HL60_24H_X2_F1B10:F08|AML001_HL60_24H_X2_F1B10:F16|AML001_HL60_24H_X2_F1B10:F20|AML001_HL60_24H_X3_F1B10:F04|AML001_HL60_24H_X3_F1B10:F08|AML001_HL60_24H_X3_F1B10:F20"
"AML001_HL60_24H:BRD-K27499107:10",0,1,"BRD-K27499107","carbacyclin","trt_cp","HL60","10 µM","24 h","AML001_HL60_24H_X1_F1B10:E07|AML001_HL60_24H_X1_F1B10:E15|AML001_HL60_24H_X1_F1B10:E19|AML001_HL60_24H_X2_F1B10:E03|AML001_HL60_24H_X2_F1B10:E07|AML001_HL60_24H_X2_F1B10:E15|AML001_HL60_24H_X3_F1B10:E03|AML001_HL60_24H_X3_F1B10:E07|AML001_HL60_24H_X3_F1B10:E15|AML001_HL60_24H_X3_F1B10:E19"
"AML001_HL60_24H:BRD-K27499107:3.33333",0,1,"BRD-K27499107","carbacyclin","trt_cp","HL60","3 µM","24 h","AML001_HL60_24H_X1_F1B10:E04|AML001_HL60_24H_X1_F1B10:E08|AML001_HL60_24H_X1_F1B10:E16|AML001_HL60_24H_X1_F1B10:E20|AML001_HL60_24H_X2_F1B10:E04|AML001_HL60_24H_X2_F1B10:E08|AML001_HL60_24H_X2_F1B10:E16|AML001_HL60_24H_X2_F1B10:E20|AML001_HL60_24H_X3_F1B10:E04|AML001_HL60_24H_X3_F1B10:E08|AML001_HL60_24H_X3_F1B10:E16|AML001_HL60_24H_X3_F1B10:E20"
"AML001_HL60_24H:BRD-K41790758:0.37037",0,1,"BRD-K41790758","BRD-K41790758","trt_cp","HL60","500 nM","24 h","AML001_HL60_24H_X1_F1B10:H08|AML001_HL60_24H_X1_F1B10:H20|AML001_HL60_24H_X2_F1B10:H08|AML001_HL60_24H_X2_F1B10:H20|AML001_HL60_24H_X3_F1B10:H08|AML001_HL60_24H_X3_F1B10:H20"
"AML001_HL60_24H:BRD-K41790758:1.11111",0,1,"BRD-K41790758","BRD-K41790758","trt_cp","HL60","1 µM","24 h","AML001_HL60_24H_X1_F1B10:H07|AML001_HL60_24H_X1_F1B10:H19|AML001_HL60_24H_X2_F1B10:H07|AML001_HL60_24H_X2_F1B10:H19|AML001_HL60_24H_X3_F1B10:H07|AML001_HL60_24H_X3_F1B10:H19"
"AML001_HL60_24H:BRD-K41790758:10",0,1,"BRD-K41790758","BRD-K41790758","trt_cp","HL60","10 µM","24 h","AML001_HL60_24H_X1_F1B10:G07|AML001_HL60_24H_X1_F1B10:G19|AML001_HL60_24H_X2_F1B10:G07|AML001_HL60_24H_X2_F1B10:G19|AML001_HL60_24H_X3_F1B10:G07|AML001_HL60_24H_X3_F1B10:G19"
